"Dis1"	"Dis2"	"Distance"	"pvalue"	"adj_pvalue"
"Autism_2"	"IdiopathicPulmonaryFibrosis_2"	-0.0451678303697842	0.000112933434215641	0.000195052445691008
"LiverCancer"	"MuscularDystrophy_4"	-0.0452175904643665	0.000183149341986648	0.000311520794613578
"Smoker_1"	"Glioblastoma_1"	-0.0452272645887478	5.51652403905366e-06	1.03728504217773e-05
"Ulcer_2"	"LungCancer_2"	-0.0452274207420111	1.21798586847941e-06	2.3788092481258e-06
"HuntingtonsDisease_1"	"Asthma_2"	-0.0452718073960862	0.000483692265809872	0.000795476813116956
"Smoker"	"IdiopathicPulmonaryFibrosis_1"	-0.0452816552862009	4.35818874836525e-05	7.7176781199487e-05
"DownsSyndrome"	"Glioblastoma"	-0.045309211629763	2.32774528525091e-05	4.20181219573868e-05
"FamilialPulmonaryArterialHypertension_1"	"Glioblastoma_1"	-0.0453286805668352	1.23080286235605e-05	2.26284024753759e-05
"CrohnsDisease_2"	"ChronicLymphocyticLeukemia_1"	-0.0453609903537899	1.0671459344757e-05	1.96989414369424e-05
"EosinophilicEsophagitis"	"ParkinsonsDisease_2"	-0.0454343231564566	3.9312888730005e-05	6.98883191479581e-05
"FriedreichsAtaxia"	"BreastCancer_1"	-0.0454533907490251	2.59756594802622e-06	4.98859016959573e-06
"UlcerativeColitis"	"DownsSyndrome"	-0.0455901583491908	0.000120827733558315	0.000208161681394591
"FamilialPulmonaryArterialHypertension"	"LiverCancer_1"	-0.0456114451172055	9.38843239702556e-05	0.000162928585892591
"LiverCancer"	"DownsSyndrome_1"	-0.0457222559508217	0.000149540526690094	0.000255661375124021
"KaposisSarcoma_1"	"ParkinsonsDisease_9"	-0.0457337978600951	0.000379894037088092	0.000629562054197647
"KaposisSarcoma_1"	"FamilialPulmonaryArterialHypertension_2"	-0.0458293299123682	0.0315952744280522	0.0435872539371427
"Glioblastoma"	"Smoker_1"	-0.0458889798449925	7.03672750655786e-06	1.31470361634733e-05
"BreastCancer_1"	"Schizophrenia_1"	-0.0459764041066312	3.08201877702807e-06	5.88410400872957e-06
"EosinophilicEsophagitis"	"IdiopathicPulmonaryFibrosis_2"	-0.0460838083824111	4.32246273972958e-06	8.18133005961724e-06
"ChronicObstructivePulmonaryDisease_2"	"LiverCancer_2"	-0.0461873183475936	5.47914296225729e-07	1.08946058126046e-06
"AdenomatousPolyps"	"BorreliaBurdorferiInfection_2"	-0.0462425976153638	0.000168143031371889	0.000286629651320084
"LiverCancer"	"FamilialPulmonaryArterialHypertension"	-0.046251955970958	0.000130081553113156	0.000223354414726493
"IdiopathicPulmonaryFibrosis"	"EosinophilicEsophagitis"	-0.0462931692678076	7.1110089706783e-06	1.32757515157344e-05
"AlagilleSyndrome"	"KaposisSarcoma_1"	-0.0462996385718758	0.0298503888083402	0.041337503017553
"HuntingtonsDisease"	"Cardiomyopathy_1"	-0.0463124149056377	0.00245809978715876	0.0038134600980128
"FriedreichsAtaxia_1"	"FamilialDysautonomia_2"	-0.0463284001086696	0.00135888955575782	0.00214875501255774
"MuscularDystrophy_3"	"LungCancer_1"	-0.0464121836006717	4.5757301630865e-05	8.08779511391872e-05
"BorreliaBurdorferiInfection"	"Smoker_1"	-0.0464264872128404	0.000260966915537327	0.00043795510430365
"HyperplasticPolyps_3"	"FriedreichsAtaxia_2"	-0.046441915107532	5.06450835019968e-05	8.93762376185669e-05
"DownsSyndrome_1"	"Glioblastoma_1"	-0.0464503428156509	7.28524718823657e-06	1.35969204340452e-05
"HIV_1"	"ParkinsonsDisease_4"	-0.0464908994069796	0.000690606691714348	0.00112021243462435
"HIV"	"ParkinsonsDisease_1"	-0.0464966064696276	0.00226342883504776	0.00352521385638112
"HIV_2"	"LiverCancer_3"	-0.0465249405119366	9.48437375532845e-05	0.000164547205518501
"FamilialPulmonaryArterialHypertension"	"HuntingtonsDisease_1"	-0.0465353161328091	0.000549526771825303	0.000899663845739511
"CrohnsDisease_1"	"ThyroidCancer_Papillary_3"	-0.0465475899305117	1.34539910735638e-06	2.62100683289829e-06
"HyperplasticPolyps"	"MuscularDystrophy_1"	-0.0465624567875527	0.00228447120181288	0.00355573872427736
"MuscularDystrophy_4"	"LiverCancer_3"	-0.046586072438463	9.88020243246952e-05	0.000171318037110303
"BorreliaBurdorferiInfection"	"AlagilleSyndrome"	-0.0465909182053304	0.00145206426036333	0.00229108845384341
"AmyotrophicLateralSclerosis_2"	"ParkinsonsDisease_4"	-0.0466500452442871	0.000820301137681601	0.00132119108446155
"FamilialPulmonaryArterialHypertension"	"Glioblastoma_1"	-0.0468495836957535	6.21581273787084e-06	1.16450770045769e-05
"BorreliaBurdorferiInfection"	"LungCancer_2"	-0.0469272331812907	3.43356054218321e-06	6.54208797503678e-06
"DownsSyndrome"	"KaposisSarcoma_1"	-0.0470171783595123	0.0264681981810185	0.0369026898917698
"HuntingtonsDisease_1"	"ThyroidCancer_Papillary_2"	-0.0470246556401601	0.000139407519167423	0.000238801532624714
"MuscularDystrophy"	"HyperplasticPolyps_1"	-0.0470929186494215	0.00208069735496771	0.00325089168169612
"IdiopathicPulmonaryFibrosis"	"CrohnsDisease_1"	-0.0470962242267531	1.66185907215229e-07	3.39876806421583e-07
"HIV_1"	"ThyroidCancer_Papillary_1"	-0.0472017155807405	0.0114239081636223	0.0166296030205034
"ParkinsonsDisease_6"	"FriedreichsAtaxia_2"	-0.0472973899602929	9.48292294998632e-06	1.75787275993877e-05
"ColorectalCancer_4"	"RheumatoidArthritis_2"	-0.0473199173743701	0.00214551632739194	0.00334707068399366
"KaposisSarcoma_1"	"ParkinsonsDisease_8"	-0.0474298617263371	9.98300439479004e-05	0.00017305185496063
"ChronicObstructivePulmonaryDisease_2"	"Keratoconus_1"	-0.0474612239731817	3.69308300890272e-06	7.02244465941089e-06
"ChronicObstructivePulmonaryDisease"	"Keratoconus_1"	-0.0474663999067059	2.38208459965268e-05	4.29486506125904e-05
"ColorectalCancer_3"	"MultipleSclerosis_1"	-0.0474827848052307	0.028128632670294	0.0390629647387465
"FriedreichsAtaxia_1"	"PosttraumaticStressDisorder_1"	-0.047573659258227	0.00947720287198362	0.0139125473694547
"PosttraumaticStressDisorder"	"ThyroidCancer_Papillary_3"	-0.047615712790796	0.0266896165261967	0.0371945577972272
"EosinophilicEsophagitis"	"IdiopathicPulmonaryFibrosis_1"	-0.0476337473948447	1.39059846622757e-06	2.70692033928433e-06
"BorreliaBurdorferiInfection"	"AdenomatousPolyps_1"	-0.0476901100260067	0.000339971584453345	0.00056530372263719
"Smoker"	"Glioblastoma_2"	-0.0477054967783446	9.87107260048327e-06	1.82680096593679e-05
"FamilialPulmonaryArterialHypertension_2"	"Glioblastoma_1"	-0.0477283925633876	4.14902023523056e-06	7.86634312106664e-06
"MuscularDystrophy_1"	"EosinophilicEsophagitis_2"	-0.0477460845147275	0.000196311899806625	0.000333264881727951
"ProstateCancer"	"CrohnsDisease_2"	-0.0477800880607825	6.16519911183701e-06	1.1553768851302e-05
"MuscularDystrophy"	"Ulcer_2"	-0.0478065048244118	1.89043033560805e-05	3.43405410323256e-05
"ChronicObstructivePulmonaryDisease"	"MultipleSclerosis_1"	-0.0478243583222772	8.79186338917671e-06	1.63321027338077e-05
"Glioblastoma"	"Keratoconus_2"	-0.047867673478688	7.95239937250937e-06	1.4824100404142e-05
"RheumatoidArthritis"	"FriedreichsAtaxia_2"	-0.0478727956455523	0.00130836085273242	0.00207151529356785
"ParkinsonsDisease"	"HIV_1"	-0.0479849923630505	0.000955570931850172	0.00152965857550753
"DownsSyndrome"	"IdiopathicPulmonaryFibrosis_2"	-0.048013902227804	4.05619593100367e-05	7.20256904686511e-05
"AmyotrophicLateralSclerosis"	"LiverCancer_1"	-0.0480944575861788	3.80939096661757e-05	6.7789768747176e-05
"Asthma_5"	"AdenomatousPolyps_1"	-0.0481345205041335	0.00207035853135401	0.0032355590445596
"EosinophilicEsophagitis"	"ParkinsonsDisease_8"	-0.0482213986231057	8.27581061657252e-06	1.54036620089061e-05
"ColorectalCancer_5"	"MultipleSclerosis_1"	-0.0482350533141092	0.0248422429993941	0.0347458554861515
"UlcerativeColitis_2"	"LiverCancer_3"	-0.0483489366422077	1.84497040196559e-07	3.76513343462759e-07
"Autism"	"Cardiomyopathy_2"	-0.0483733636395451	0.0344729973878862	0.0472713327200248
"ChronicLymphocyticLeukemia_2"	"MultipleSclerosis_3"	-0.0484384784856479	0.0310547943300966	0.042886392835768
"Ischemia"	"LungCancer_1"	-0.0484651749529847	2.07866234331651e-05	3.76488203866678e-05
"BorreliaBurdorferiInfection_1"	"LiverCancer_1"	-0.0484731937450374	8.39948795676067e-07	1.65490871163432e-06
"LymphocyticColitis"	"ChronicObstructivePulmonaryDisease_2"	-0.0485460392747139	2.20570263718641e-06	4.25060154644278e-06
"HIV"	"LiverCancer_3"	-0.0485807052977662	4.91081866677995e-05	8.67012531709839e-05
"Asthma_3"	"BipolarDisorder_1"	-0.0487199109282298	0.00527090224006671	0.00792662358602635
"Keratoconus"	"Ulcer_2"	-0.0487471548838081	1.29045595337437e-05	2.36827122074874e-05
"AlagilleSyndrome"	"BorreliaBurdorferiInfection_1"	-0.0487767098055313	0.000169628552760842	0.00028900200731785
"AmyotrophicLateralSclerosis_2"	"ParkinsonsDisease_10"	-0.0488274447542522	0.000310992821710256	0.000518939254650086
"LungCancer"	"FamilialPulmonaryArterialHypertension"	-0.0488806223448879	2.67434096434651e-05	4.80281848648788e-05
"HIV"	"LungCancer_1"	-0.0489036671367713	1.74831803430048e-05	3.18012131519689e-05
"BreastCancer"	"Schizophrenia_1"	-0.0489693664154704	3.35518256888538e-06	6.39571941868309e-06
"ParkinsonsDisease_5"	"EosinophilicEsophagitis_1"	-0.0490082130535515	7.99727063393632e-06	1.49054894339276e-05
"ProstateCancer"	"UlcerativeColitis_2"	-0.0490252689253791	2.79189048783102e-06	5.34595166005013e-06
"SessileSerratedPolyp"	"BreastCancer_3"	-0.0490924208185083	5.75571797659892e-07	1.14279390773284e-06
"DownsSyndrome"	"KaposisSarcoma_2"	-0.0492218760881791	0.00227158000966823	0.00353701460739392
"EosinophilicEsophagitis"	"ParkinsonsDisease_9"	-0.0492870773291865	1.00347303191586e-05	1.8559730941651e-05
"UlcerativeColitis_2"	"ProstateCancer_2"	-0.0493088892378049	2.42598014864615e-06	4.66706598016919e-06
"ParkinsonsDisease"	"KaposisSarcoma_1"	-0.0493136363694874	0.000120938407794139	0.000208323214544567
"HIV_2"	"LungCancer_1"	-0.0493907707492097	1.33704198554366e-05	2.45048105608196e-05
"Autism_2"	"Ulcer_1"	-0.0493938560906722	0.00351922790750832	0.00538641269441942
"Asthma_3"	"ProstateCancer_2"	-0.0494966242649266	0.00453990627776567	0.00687854434557411
"HIV"	"SessileSerratedPolyp"	-0.0495443505768345	0.00941377908069456	0.0138260320395845
"BorreliaBurdorferiInfection_2"	"EosinophilicEsophagitis_1"	-0.0495738549699466	1.72453479170451e-06	3.34164221554446e-06
"HuntingtonsDisease_1"	"DownsSyndrome_2"	-0.04963095557586	0.000214017317662634	0.000362074621476216
"Keratoconus_2"	"Glioblastoma_1"	-0.0497173710851304	1.61978696845563e-06	3.14262653605866e-06
"BorreliaBurdorferiInfection"	"BreastCancer_3"	-0.0497417675042531	1.84201527472431e-07	3.75972562618957e-07
"IdiopathicPulmonaryFibrosis"	"Smoker_1"	-0.0497969628516463	1.01979619118031e-05	1.88474860959626e-05
"HIV_1"	"ParkinsonsDisease_1"	-0.0498284073031063	0.000769932483870191	0.00124331782070176
"BorreliaBurdorferiInfection"	"Keratoconus_1"	-0.0499488536072756	0.000639633797740551	0.00104178356744256
"EosinophilicEsophagitis"	"ParkinsonsDisease_10"	-0.0500008032694723	3.35159014617127e-06	6.38986030344183e-06
"HIV_1"	"ParkinsonsDisease_2"	-0.0500165756197951	0.000412961987263293	0.000682892436449086
"Smoker"	"Glioblastoma_1"	-0.0501320794923905	9.95324560749188e-07	1.95416129093218e-06
"DownsSyndrome"	"Glioblastoma_1"	-0.0501360743187935	1.30388561392649e-06	2.54294854217013e-06
"HyperplasticPolyps_2"	"FriedreichsAtaxia_2"	-0.050164292990705	4.05920597257037e-06	7.69961490146626e-06
"ChronicObstructivePulmonaryDisease_2"	"MultipleSclerosis_2"	-0.0502900982737429	6.99055607802368e-07	1.38284358068244e-06
"DownsSyndrome_1"	"LiverCancer_1"	-0.0503533551241585	1.55142870258962e-05	2.83118500125911e-05
"Cardiomyopathy_2"	"FamilialPulmonaryArterialHypertension_2"	-0.050354300704126	0.0279271378177275	0.038805017894954
"HIV"	"ParkinsonsDisease_7"	-0.050386742966871	0.00232343579572494	0.00361319052288092
"Asthma"	"UlcerativeColitis_1"	-0.0503945130861169	1.51660161685644e-05	2.76886004393622e-05
"LungCancer"	"BorreliaBurdorferiInfection_1"	-0.0503966275155589	2.89000765525659e-07	5.83018576767944e-07
"KaposisSarcoma_2"	"AlagilleSyndrome_2"	-0.0504947658417457	0.00179714144605787	0.0028185877683398
"HIV_1"	"ParkinsonsDisease_9"	-0.0505261569887316	0.000519779559400622	0.000853003545523164
"IdiopathicPulmonaryFibrosis"	"DownsSyndrome"	-0.0505427363826483	4.339634176389e-05	7.68813660071331e-05
"Asthma_3"	"BorreliaBurdorferiInfection_2"	-0.0505651668484709	4.03069032673539e-06	7.64670313333229e-06
"BorreliaBurdorferiInfection_2"	"AdenomatousPolyps_1"	-0.0505796741316468	2.33879728437553e-05	4.22114358226195e-05
"Glioblastoma"	"FamilialPulmonaryArterialHypertension_1"	-0.0505880780930361	2.35132557864341e-06	4.52556694964524e-06
"BorreliaBurdorferiInfection_2"	"LiverCancer_1"	-0.0506597658168764	2.25544111708565e-07	4.57626810743882e-07
"LiverCancer_1"	"Ischemia_2"	-0.0508092463852167	1.31755154398748e-05	2.4158380349565e-05
"ChronicObstructivePulmonaryDisease_1"	"HyperplasticPolyps_1"	-0.0508220614128366	7.38894225364627e-07	1.46024371378814e-06
"Keratoconus"	"LiverCancer_3"	-0.0508776128863722	2.11846736875077e-05	3.83472168233241e-05
"BorreliaBurdorferiInfection"	"LiverCancer_1"	-0.0508870522716961	5.28438213335241e-07	1.05141365076135e-06
"FacioscapulohumeralDystrophy"	"UlcerativeColitis_2"	-0.0509192192289279	1.13414636555914e-06	2.22034566607716e-06
"HuntingtonsDisease_1"	"PosttraumaticStressDisorder_2"	-0.0509576856274595	0.000151276848809879	0.000258558099575425
"RheumatoidArthritis_1"	"LiverCancer_3"	-0.0510437668559168	1.71705242256459e-05	3.12648214946795e-05
"BorreliaBurdorferiInfection_1"	"LiverCancer_3"	-0.0511616920768396	2.65452934437626e-07	5.36656695618361e-07
"ThyroidCancer_Papillary_1"	"FamilialDysautonomia_2"	-0.0512803225412487	0.000660354201744357	0.00107423815244925
"HuntingtonsDisease"	"HyperplasticPolyps"	-0.0512927019087882	4.02641577995814e-05	7.15175047981605e-05
"BipolarDisorder_3"	"FriedreichsAtaxia_2"	-0.0513412178573018	0.000566211797513706	0.000925995342774008
"IdiopathicPulmonaryFibrosis"	"Smoker"	-0.0513844893400261	1.95968567350454e-05	3.55566477039754e-05
"Keratoconus"	"Glioblastoma"	-0.0515108655856798	1.53335965738342e-06	2.97775883015118e-06
"CoeliacDisease_2"	"Asthma_5"	-0.0515364406336205	0.00209547415944821	0.00327148931509291
"HyperplasticPolyps_4"	"MuscularDystrophy_1"	-0.0516221209201783	0.000136142084421427	0.000233500166513943
"Keratoconus_2"	"Glioblastoma_2"	-0.0516297969930977	2.44180357911737e-06	4.69677334284319e-06
"EosinophilicEsophagitis"	"ProstateCancer_1"	-0.0516420793763978	0.000243987318508658	0.000410755949061507
"LiverCancer"	"MultipleSclerosis_2"	-0.051665332670273	1.22897061885629e-05	2.25980893910611e-05
"FriedreichsAtaxia"	"Ischemia_2"	-0.0516835587302874	0.00696471621087683	0.0103550240537816
"HyperplasticPolyps_3"	"MuscularDystrophy_1"	-0.051699644825049	0.000447260015850786	0.000737628715390277
"HyperplasticPolyps"	"KaposisSarcoma_1"	-0.0517647733029166	7.00059641288439e-05	0.000122525357507687
"HIV"	"ThyroidCancer_Papillary_1"	-0.0517700207639259	0.00830901937099972	0.0122681888109154
"HyperplasticPolyps_4"	"FriedreichsAtaxia_1"	-0.0518001104339681	8.69187467298087e-06	1.61512312900556e-05
"LungCancer"	"Ischemia"	-0.051902852815183	8.21303298306083e-06	1.52914359560676e-05
"CrohnsDisease_2"	"FacioscapulohumeralDystrophy_2"	-0.0519205760081737	8.97401550373739e-07	1.76499956849812e-06
"ChronicLymphocyticLeukemia"	"CrohnsDisease_1"	-0.0519978819259472	1.19190046454303e-07	2.45803280131274e-07
"LymphocyticColitis_2"	"ParkinsonsDisease_5"	-0.0520525211284004	0.00056507889007389	0.000924265272597288
"FamilialDysautonomia"	"Asthma_3"	-0.0520541191378415	0.000836482630450555	0.00134619715728899
"Smoker"	"Glioblastoma"	-0.0520844376090512	8.33646185185818e-07	1.64275375285857e-06
"Asthma"	"AdenomatousPolyps"	-0.0521462287705081	0.0195079739579957	0.0276619342943008
"HIV_2"	"ThyroidCancer_Papillary_1"	-0.0521625336776048	0.00684083389193314	0.0101794384973221
"BorreliaBurdorferiInfection"	"ThyroidCancer_Papillary_1"	-0.0521666432310913	2.74569516163671e-05	4.92729481465197e-05
"HIV_1"	"ParkinsonsDisease_3"	-0.0521771027067397	0.000348515779210183	0.000578879980893395
"AmyotrophicLateralSclerosis_1"	"ParkinsonsDisease_5"	-0.0522231927487357	0.000396731846685066	0.000656582411321597
"ChronicLymphocyticLeukemia_2"	"Schizophrenia_2"	-0.0522612227371886	0.00808821893025228	0.0119604658802938
"KaposisSarcoma_1"	"Cardiomyopathy_2"	-0.0523383259043162	0.00118552125968879	0.00188404733284048
"PosttraumaticStressDisorder"	"ThyroidCancer_Papillary_2"	-0.0523815307844192	0.0328392363413827	0.0451516590303775
"AlagilleSyndrome_2"	"Glioblastoma_1"	-0.0524592263243997	4.17718050027385e-07	8.35843232657136e-07
"FamilialPulmonaryArterialHypertension"	"Glioblastoma"	-0.052545144882639	9.41505237309978e-07	1.85056031804441e-06
"ThyroidCancer_Papillary_1"	"PosttraumaticStressDisorder_2"	-0.0525841346262717	0.00717643672378284	0.0106595137541972
"BorreliaBurdorferiInfection_2"	"MuscularDystrophy_1"	-0.0525913034802938	3.49746392300792e-05	6.23560002947049e-05
"CoeliacDisease"	"RheumatoidArthritis_2"	-0.0526482107001379	0.00207684930015962	0.00324529109214336
"BorreliaBurdorferiInfection"	"BreastCancer_1"	-0.0526603811537422	1.82468461391994e-08	3.92533445236917e-08
"BorreliaBurdorferiInfection_2"	"AlagilleSyndrome_1"	-0.0526736180157385	3.3949532736932e-05	6.05897340268804e-05
"Smoker"	"BorreliaBurdorferiInfection_2"	-0.0527269283080912	1.93390513910009e-05	3.51095703808915e-05
"FamilialPulmonaryArterialHypertension_1"	"Glioblastoma_2"	-0.0527540620201177	1.46686358304621e-06	2.8504220880207e-06
"Glioblastoma"	"FamilialPulmonaryArterialHypertension_2"	-0.052802615418949	8.32684882685264e-07	1.64112198158673e-06
"HuntingtonsDisease_2"	"Cardiomyopathy_2"	-0.0529464297081367	0.000235534281239715	0.000397059159204983
"LymphocyticColitis_2"	"ParkinsonsDisease_6"	-0.0529989739077479	2.52603818542596e-05	4.54509762899167e-05
"BorreliaBurdorferiInfection_1"	"Smoker_1"	-0.0530365579247174	6.57302458231114e-06	1.22955986036308e-05
"ThyroidCancer_Papillary_1"	"BorreliaBurdorferiInfection_1"	-0.0530588851504188	4.13352182194921e-06	7.83937210204317e-06
"LiverCancer"	"BorreliaBurdorferiInfection_1"	-0.0531366730783773	9.93463509628167e-08	2.05671991791593e-07
"DownsSyndrome"	"EosinophilicEsophagitis"	-0.053147465269408	0.000156079362080169	0.000266581472837427
"BorreliaBurdorferiInfection_2"	"BreastCancer_2"	-0.0531497675398052	7.81687162939364e-09	1.71087819351228e-08
"FriedreichsAtaxia"	"FacioscapulohumeralDystrophy_4"	-0.0531889616862886	0.00591157938665597	0.00884045585587328
"HIV_1"	"ParkinsonsDisease_10"	-0.0532896713412761	6.31256682930681e-05	0.000110829814999147
"LungCancer"	"UlcerativeColitis_1"	-0.053339113032166	3.52809191395034e-08	7.4839049760703e-08
"Keratoconus"	"Glioblastoma_1"	-0.0533589235973643	2.63816725974397e-07	5.33523958389858e-07
"Ischemia"	"LungCancer_2"	-0.0533939988074334	3.98695514793665e-06	7.56489733707388e-06
"BreastCancer"	"SessileSerratedPolyp"	-0.0535392646597346	1.33530020677867e-07	2.7459479043572e-07
"AdenomatousPolyps"	"Schizophrenia_1"	-0.0536481762580498	0.0208139915179218	0.0294223947117008
"BorreliaBurdorferiInfection_2"	"LungCancer_2"	-0.0536873255407937	3.61780560990768e-08	7.66496895473731e-08
"FamilialPulmonaryArterialHypertension"	"LiverCancer_3"	-0.0537348623100682	7.08391791950588e-06	1.32291844955236e-05
"HuntingtonsDisease_1"	"ChronicObstructivePulmonaryDisease_2"	-0.0537776926536111	6.1155538454482e-09	1.34352402832586e-08
"RheumatoidArthritis_2"	"Ischemia_1"	-0.0538737435077015	0.00155787349069476	0.00245300852082041
"BorreliaBurdorferiInfection_2"	"MuscularDystrophy_4"	-0.053929444397231	2.19052955673983e-05	3.96167127880211e-05
"RheumatoidArthritis_2"	"LungCancer_2"	-0.054005131997333	2.44464714858722e-07	4.95119427430078e-07
"ColorectalCancer_4"	"MultipleSclerosis_1"	-0.0540181750528887	0.0096931097387482	0.0142024177187939
"KaposisSarcoma_1"	"ParkinsonsDisease_4"	-0.0540653436067164	1.11794043468823e-05	2.06180420339715e-05
"ChronicLymphocyticLeukemia"	"Schizophrenia_2"	-0.0540903560679992	0.00868202556721508	0.012795548090088
"ChronicObstructivePulmonaryDisease_2"	"MultipleSclerosis_1"	-0.0541134815390629	5.48237821111714e-08	1.15026289907241e-07
"UlcerativeColitis_1"	"ParkinsonsDisease_6"	-0.0541282449918378	4.57525514868197e-08	9.63549203649589e-08
"FriedreichsAtaxia"	"HyperplasticPolyps_1"	-0.0541294158327399	2.02282199979568e-05	3.66697886585477e-05
"Autism"	"FriedreichsAtaxia"	-0.054143517362301	0.00503577601857916	0.00759249559325069
"BipolarDisorder_2"	"ChronicObstructivePulmonaryDisease_2"	-0.0542197697989182	1.23927989437192e-07	2.55317774525393e-07
"CoeliacDisease"	"FriedreichsAtaxia_2"	-0.0542227473521491	0.00027151642326285	0.000454853706208594
"UlcerativeColitis"	"ParkinsonsDisease_5"	-0.0542321819739423	1.30440918600137e-07	2.68421522772551e-07
"ThyroidCancer_Papillary"	"HIV_2"	-0.0542620076072933	0.0295694163361674	0.0409714364936907
"BorreliaBurdorferiInfection"	"LiverCancer_3"	-0.0544067838411285	1.18857595483691e-07	2.45158717543219e-07
"BorreliaBurdorferiInfection_1"	"Keratoconus_1"	-0.0544737495190248	2.66204717045228e-05	4.78283212450864e-05
"Ulcer"	"RheumatoidArthritis_1"	-0.0545166191401318	0.000125690242504151	0.000216145805830815
"BreastCancer_2"	"MultipleSclerosis_3"	-0.0545641463550179	4.26055066337224e-08	8.99117064783609e-08
"BipolarDisorder_3"	"LungCancer_2"	-0.054841517867189	2.16604859335033e-06	4.17549085647722e-06
"BipolarDisorder"	"IdiopathicPulmonaryFibrosis_1"	-0.0548576629308126	1.19498285187478e-06	2.33573449212846e-06
"ChronicObstructivePulmonaryDisease_1"	"LungCancer_2"	-0.054880331927878	7.96180675329168e-09	1.74229055937195e-08
"FamilialPulmonaryArterialHypertension"	"Cardiomyopathy_2"	-0.0548929799319389	0.0165416775950795	0.0236490697093999
"EosinophilicEsophagitis"	"ParkinsonsDisease_1"	-0.0549335562904742	1.02995606587052e-06	2.02118827774305e-06
"Keratoconus"	"Ulcer"	-0.0549732302793155	0.000140002926441081	0.000239754768233177
"BorreliaBurdorferiInfection_2"	"Keratoconus_1"	-0.0549907075750488	1.50823911442267e-05	2.7544091047381e-05
"FriedreichsAtaxia"	"ParkinsonsDisease_6"	-0.0552295617615815	1.13544519497003e-06	2.22230140190921e-06
"Glioblastoma"	"AlagilleSyndrome_2"	-0.0552655626359154	2.49957216288432e-07	5.05910777233143e-07
"IdiopathicPulmonaryFibrosis_2"	"HIV_2"	-0.0552863249249544	2.11291379781407e-06	4.07625249200841e-06
"FacioscapulohumeralDystrophy"	"FriedreichsAtaxia_2"	-0.0553009898894317	0.000204351605605647	0.000346340544558387
"ThyroidCancer_Papillary"	"BorreliaBurdorferiInfection"	-0.0553622014985057	2.92654510578319e-05	5.23970677515077e-05
"LiverCancer_2"	"Ischemia_2"	-0.0554666587790037	5.06488899037256e-06	9.54402670696178e-06
"BorreliaBurdorferiInfection_1"	"LiverCancer_2"	-0.055481353685595	2.98576014332353e-08	6.34879914473662e-08
"LymphocyticColitis_1"	"ChronicObstructivePulmonaryDisease_2"	-0.0556155465736509	5.83019686921626e-08	1.22053645538759e-07
"BorreliaBurdorferiInfection_2"	"LiverCancer_3"	-0.0556189664279469	1.77084757632322e-08	3.81284748210966e-08
"DownsSyndrome"	"IdiopathicPulmonaryFibrosis_1"	-0.0556860714371734	8.01688837541135e-07	1.58155078488656e-06
"PosttraumaticStressDisorder"	"ThyroidCancer_Papillary_1"	-0.0557812889548016	0.00445439465002901	0.00675313640603783
"Schizophrenia"	"BorreliaBurdorferiInfection_1"	-0.0557857459266399	1.24731419224086e-05	2.2908030744033e-05
"FriedreichsAtaxia_1"	"Schizophrenia_2"	-0.0557932237609274	0.000339213598347577	0.000564195666276729
"ThyroidCancer_Papillary_1"	"BorreliaBurdorferiInfection_2"	-0.0558389848393529	8.92300364062476e-07	1.75524686753778e-06
"Keratoconus"	"Glioblastoma_2"	-0.0558417037313547	3.43289614052992e-07	6.90052458535372e-07
"BorreliaBurdorferiInfection"	"BreastCancer"	-0.0558873559491783	1.14414054735078e-08	2.48563020498533e-08
"DownsSyndrome"	"ChronicObstructivePulmonaryDisease_2"	-0.0559785073801993	4.70874303831953e-08	9.91322795180652e-08
"BorreliaBurdorferiInfection"	"LiverCancer"	-0.0560291458927698	5.62666434770872e-08	1.17973193932044e-07
"Ulcer"	"MuscularDystrophy_1"	-0.0560383635106519	0.000103401522105595	0.000179041319833669
"ColorectalCancer"	"MultipleSclerosis_3"	-0.0560448415219889	0.0257110237569305	0.0359039100598424
"FamilialPulmonaryArterialHypertension"	"LungCancer_2"	-0.0560466585681054	1.28833720264309e-06	2.51342059901134e-06
"IdiopathicPulmonaryFibrosis_2"	"Smoker_2"	-0.0561046608733448	6.46229226046636e-07	1.27998900248311e-06
"HIV_1"	"MultipleSclerosis_1"	-0.0562760058115021	0.022912297716153	0.0322074270532435
"HyperplasticPolyps"	"MuscularDystrophy_4"	-0.0562797208817214	0.000225967482343166	0.000381662888729347
"UlcerativeColitis_2"	"FacioscapulohumeralDystrophy_2"	-0.0563146107571103	7.31424511149524e-08	1.52267823700183e-07
"LiverCancer"	"BorreliaBurdorferiInfection_2"	-0.0563352829256418	1.32081328511409e-08	2.8603688547882e-08
"MuscularDystrophy_4"	"EosinophilicEsophagitis_2"	-0.0563908552178141	1.08431906212721e-05	2.00069535759182e-05
"HIV_1"	"Glioblastoma_2"	-0.0565457319522947	1.87996927719261e-07	3.83465169009085e-07
"BorreliaBurdorferiInfection"	"ThyroidCancer_Papillary_3"	-0.0566260175204035	9.05106309627047e-06	1.67984021726472e-05
"HyperplasticPolyps_1"	"Schizophrenia_1"	-0.0566372039519358	5.45013847451538e-05	9.60028681954533e-05
"LymphocyticColitis_1"	"Schizophrenia_2"	-0.0566750107091548	0.0324132522135085	0.0446207466211441
